ID,TEMA,LOCAL,TEMPO,CATEGORIA,STATUS,DESCRICAO,URL,ANO,MES,DIA,DIA_DO_ANO,SEMANA_DO_ANO,DIA_DA_SEMANA,TRIMETRES,CASOS,CIDADE,ESTADO
149114337,descaso médica dra. adelia maria guedes neto de moraes,são josé dos campos - sp,2022-08-25,problemas com o atendimento<->equipe de atendimento<->mau atendimento<->hapvida saúde,nao respondida,o fato aconteceu hoje dia em minha cidade são josé dos campos por voltas das am meu filho passou em consulta com está médica citada acima quando meu filho entrou na sala para a consulta ele uma criança de anos subiu na balança na mesma hora a medica pediu para meu filho se sentar mais num tom bem grosseiro meu filho ficou super constrangido aí já percebi que não seria uma consulta leve e profissional alias quem cuida de criança precisa disso né sra adélia paciência e jogo de cintura não podem faltar a médica não colocou a mão no meu filho eu pedi exames como hemocultura urina ela disse que meu filho não precisava que está saudável ela é mãe dinácomo ela sabe se meu filho não está precisando de vitamina eu pago por mês nesse plano de saúde que era grupo são josé e agora é esse hap vida fomos mau atendidos pela sra adélia já agendei outro pediatra para meu filho e não indico essa médica para ninguém,https://www.reclameaqui.com.br//hapvida-saude/descaso-medica-dra-adelia-maria-guedes-neto-de-moraes_abljRWgVmWeXuRiJ/,2022,8,25,237,34,3,3,60,SÃO JOSÉ DOS CAMPOS,SP
149132165,reembolso,ribeirão preto - sp,2022-08-25,reembolso de pagamento<->plano<->planos de saúde<->hapvida saúde,respondida,meu pai faleceu em e tentei contato com a empresa desde esta data ate março qdo consegui falar finalmente mas ate ai ja haviam cobrado mais uma mensalidade do meu pai ja falecido a atendente me informou que haveria reembolso a ser realizado e pediu que encaminhasse a documentação para realizar o cancelamento da participação do meu pai no plano permanecendo apenas minha mae e dados da conta onde deveria ser depositado o valor referente ao reembolso desde entaoas desculpas sao inumeras enviam comprovantes de depositos de contas que nao existem e que nunca foram informadas por mim pois tenho todos os protocolos e emails referentes a este assuntona data de a ouvidoria me encaminhou um email dizendo que recebeu a documentação referente ao reembolso e que ja estaria encaminhando para o setor de responsavel e que em breve entrariam em contato como o prazo e de dias uteis eu aguardei ate a presente data para contactar o com o setor e para minha surpresaa atendente da ouvidioria me informou que nao localizou o email que haviam me encaminhado em e que estariam abrindo novo protocolo para verificarem o que aconteceu isso é um absurdopois ja tenho mais de vinte protocolos referentes a este assunto pergunto quanto tempo mais vou ter de esperar,https://www.reclameaqui.com.br//hapvida-saude/reembolso_rwS0y20e2dr_aeUv/,2022,8,25,237,34,3,3,60,RIBEIRÃO PRETO,SP
149132993,sem atendimento na teleconsulta,igarassu - pe,2022-08-25,planos de saúde<->qualidade do serviço prestado<->planos de saúde<->hapvida saúde,respondida,fiz há mais ou menos mês um agendamento para a médica marissa rabelo tarla hematologista no dia do atendimento prepareime adequadamente estando agendada para as h entrei na sala para o atendimento as h min as h min recebi a atualização na sala na qual dizia que a consulta estava atrasada mas que ao finalizar o atendimento eu seria a proxima no entanto aguardei até as h onde não houve atualização nem atendimento fiquei privada de realizar qualquer outra tarefa por estar a espera do atendimento que não aconteceu apenas deixoume cansada e chateada por não ser atendida,https://www.reclameaqui.com.br//hapvida-saude/sem-atendimento-na-teleconsulta_64EOZllHz26vZaiJ/,2022,8,25,237,34,3,3,60,IGARASSU,PE
149134055,descaso no teleconsultas,recife - pe,2022-08-25,problemas com o atendimento<->canais de atendimento<->mau atendimento<->hapvida saúde,nao respondida,marquei medico do clínico geral vicente lauria neto para o dia às fiquei esperando até e não fui atendida tentei atendimento pelo outro teleconsulta onde fui atendida pela medica valeria silva bezerra após relatar o ocorrido a mesma desligou a câmera e colocou no mudo foquei varios minutos chamandoa e ela em silêncio completo descaso com o paciente não aceito pagar essa consulta que fui tão destratada pessima profissional pior que pagamos plano para receber esse tipo de tratamentohapvida horrível seu atendimento,https://www.reclameaqui.com.br//hapvida-saude/descaso-no-teleconsultas_0obxtNHYIQfIkW2W/,2022,8,25,237,34,3,3,60,RECIFE,PE
149134623,falta de atendimento a criança autista,guarulhos - sp,2022-08-25,planos de saúde<->planos de saúde<->mau atendimento do prestador de serviço<->hapvida saúde,nao respondida,gostaria de registrar minha indignação com atendimento prestado pela hapvida de setúbal meu filho que é autista precisa de tratamento e simplesmente quando chego lá a resposta que tenho é que não tem terapeuta ocupacional estou aguardando a meses e escuto dizer sobe no terceiro andar fala com bruna e nada resolve sobe fala com vanessa e também nada muda essa semana dia e depois de viajar quase horas para chegar descobrir que desmarcaram a fono e a psicóloga sem me avisar a psicopedagoga que marcaram para o meu filho agendam crianças para o mesmo horário o resultado são crianças agitadas e um perigo de se machucar a falta de respeito nessa unidade chega ser desumano com as crianças e as mães eu só estou pedindo que marquem as consultas do meu filho pois ali parece que estamos pedindo um favor é direito dele além de marcar crianças ao mesmo tempo com o mesmo profissional crianças que tem dificuldades diferentes terapias de ou minutos que não tem efeito algum precisa mudar nossas crianças não mercê o tratamento da hapivida,https://www.reclameaqui.com.br//hapvida-saude/falta-de-atendimento-a-crianca-autista_bWIaMNQ78ARecX84/,2022,8,25,237,34,3,3,60,GUARULHOS,SP
149137045,negação de internamento,recife - pe,2022-08-25,não encontrei meu problema<->hapvida saúde,nao respondida,boa noite me chamo evelyn dias miguel da silva e sou usuária do plano hapvida hoje fui para o reumatologista e o médico fez o pedido de meu internamento para controlar minha dor já que estou tomando medicamentos e dia sim dia não estou na emergência e mesmo assim a dor não está passando sair do consultório e vim para emergência da caxangá abre o atendimento para pode mostra o papel que o reumatologista deu para pode mostra ao médico onde ele me informou que mesmo assim ele não poderia fazer o internamento e perguntei o por que eu não poderia ser internada ele falou que eu não tinha critérios para fica internada mais que eu fosse falar com a assistente social disse a ele que eu não iria pois quando eu chegasse lá ela iria dizer que isso era conduta médica aí ele falou apois é aí eu disse o senhor quer me fazer de besta aí ele mandou eu espera lá fora que da sala dele que ia fala com outra pessoa pra ver o que faria ai sair pra espera depôs de hr meu esposo foi lá pergunta a ele aí ele falou que já já me chamava aí com minutos ele me chamou e disse que infelizmente não poderia fazer nada por mim ai perguntei a ele que só me internaria se eu chegasse morrendo aqui era ele bem irônico falou que sim aí falei que era um absurdo eu sofrendo tanto de dor e nem dormindo estou sofrendo um absurdo desse onde pagava um plano tão caro aí peguei a ele se não podia pelomenos medicamento pra dor já que não poderia interna aí ele falou que ia passar o temeu mais que eu quisesse ser internada procurasse meus direitos eu disse sabe qual é o problema que não é vcs que está sofrendo com dores sou eu por isso que vcs fazem isso não aguento mais sofre tanto com plano hapvida onde eles trata o paciente crônica com artrite reumatoide fibromialgia artrose na coluna e hérnia de disco na coluna como um bichinho onde não oferece um tratamento correto pra gente e se a gente vem pra emergência com frequência com dor somos tratados como viciados pelos médicos pelo amor de deus estou pedindo socorro me ajudem,https://www.reclameaqui.com.br//hapvida-saude/negacao-de-internamento_0uhhK6AzkMe0wim0/,2022,8,25,237,34,3,3,60,RECIFE,PE
149137199,decepcionado,fortaleza - ce,2022-08-25,hapvida saúde<->não encontrei meu problema<->rede de atendimento<->dificuldade para agendamento de exames-consultas,respondida,há mais ou menos uns três anos pago o hapvida odonto estou há mais ou menos um ano sem usar mas pagando religiosamente todos os meses agora quando precisei marcar uma consulta não consegui de forma alguma site não funciona app não funciona chat não funciona quando a gente liga cai em atendimento eletrônico que também não funciona enfim estou pagando esse plano em vão mas se for para falar com um vendedor para aderir algum plano aí sim tem até demais então não tive outra saída a não ser reclamar por aqui e se não resolver procurar o procon,https://www.reclameaqui.com.br//hapvida-saude/decepcionado_WipRODjxxsfqHayu/,2022,8,25,237,34,3,3,60,FORTALEZA,CE
149139313,plano hapvida se nega a agendar consulta com cirurgião do aparelho digestivo,feira de santana - ba,2022-08-25,"demora para autorização de consultas, exames e cirurgias<->planos de saúde<->planos de saúde<->hapvida saúde",nao respondida,estou desde o dia tentando agendar uma consulta com o médico especialista em cirurgia do aparelho digestivo porém o convênio se nega alegando que sou obrigada a passar primeiro com o gastroenterologista não tenho problemas relacionados ao estômago e sim indicação para cirurgia bariátrica o convênio agenda sem o meu consentimento consultas com outras especialidades desnecessárias ao meu caso tive indicação de especialistas na cidade de feira de santana e em salvadorbahia porém todos os prestadores informados pelo plano dizem que não atendem ao plano por questões administrativas fiz uma reclamação na ans e o convênio permanece descumprindo a exigência e me obrigando a consultarme com o profissional que eles querem e em nada têm a ver com meu problema de saúde aguardo breve retorno antes de entrar com medidas judiciais,https://www.reclameaqui.com.br//hapvida-saude/plano-hapvida-se-nega-a-agendar-consulta-com-cirurgiao-do-aparelho-digestiv_iUKP0o_cwBLS37gs/,2022,8,25,237,34,3,3,60,FEIRA DE SANTANA,BA
149141267,"médico da hapvida impediu que realizassemos a gravação da ultrassonografia do nosso filho, também não havia televisor disponível para eu pudesse nem mesmo sequer assistir o exame.",feira de santana - ba,2022-08-25,qualidade do serviço prestado<->planos de saúde<->rede de atendimento<->hapvida saúde,nao respondida,hoje dia às h realizei o tão esperado exame de ultrassonografia fetal do mês semanas na clínica de diagnósticos vida e imagem do hapvida em feira de santana ba o último ultrassom que foi autorizado pelo plano ocorreu no dia ou seja eu já tenho mais de dias sem ver meu filhomeu esposo se esforçou muito e conseguiu liberação no trabalho dele para podermos acompanhar o exame juntosquando ingressamos na sala meu esposo solicitou ao médico que me atendeu dr maspoli dantas que ao final do exame permitisse a realização da gravação do monitor do aparelho para que eu pudesse ver meu filho e guardar a recordação a clínica não possui televisor para a gestante acompanhar o exame durante a realização mas o médico não autorizou a gravação do monitor dizendo que era terminantemente proibido filmar o exame e que de forma alguma autorizaria que a gente gravasse as imagens do nosso filho meu esposo contestou a atitude do médico pois não estávamos querendo gravar o rosto do médico nem nada do tipo apenas desejamos gravar as imagens do monitor do aparelho de ultrassonografia tratavase do nosso próprio filho dos nossos dados mas o médico passou a nos tratar com muita rispidez e mudou completamente o tratamento para conoscoeu pedi encarecidamente ao médico explicando a ele que o sistema do plano não disponibiliza a gravação do exame filme mostrando meu bebê os batimentos cardíacos dele informei também que até mesmo as simples imagens fotos nunca conseguimos acessar pelo site do plano pois sempre apresenta a mensagem erro informando que o exame não foi localizado mas o médico disse que não tinha nada a ver com isso e ainda assim não autorizou que registrassemos nenhum arquivo do nosso filho um absurdo nós saimos da clínica severamente abalados eu ainda mais e até agora estou completamente desnorteada isso é desumano eu nutri muita expectativa por esse exame nos últimos dias desejei muito ver meu filho mas infelizmente não foi possível pois para além de não existir um monitor que possibilite que eu acompanhe o exame durante a realização a atitude abrupta do médico ainda terminou por impedir que eu até mesmo pudesse assistir o exame depois também fiquei impossibilitada de guardar a recordação dessa idade gestacional do meu filho e de mostrar para os meus familiares que também estavam esperando receber o videozinho do bebêtodos os outros meses em todas as outras clínicas inclusive na própria hapvida os outros médicos permitiram a gravação da tela contudo hoje infelizmente fomos obrigados a vivenciar uma grande tormentame senti como que de mãos atadas por nada poder fazer diante daquele cenário de aflições o médico se utilizou de sua pseudo autoridade para impedir que uma mulher grávida tivesse acesso às suas próprias informações e às informações do seu próprio bebê conduta totalmente ilegal e desrespeitosa procuramos ao final o administrador da clínica para relatar o ocorrido mas nos informaram que a pessoa não estava presente é triste saber que até mesmo contratando um seguro de saúde e pagando altíssimos valores mensais ainda assim estamos suscetíveis à desmandos desse gênero coisas que nem mesmo na rede pública de saúde ocorrem,https://www.reclameaqui.com.br//hapvida-saude/medico-da-hapvida-impediu-que-realizassemos-a-gravacao-da-ultrassonografia_R681pVHWAa0svyg-/,2022,8,25,237,34,3,3,60,FEIRA DE SANTANA,BA
149141787,demora e não atendimento de consulta,fortaleza - ce,2022-08-25,demora na execução<->não encontrei meu problema<->hapvida saúde,respondida,marquei uma consulta online com a pediatra monique reis hj as h entrei na sala as e fiquei la esperando a medica aparecer ate as e nada passei mais de uma hora aguardando e a medica não apareceu isso é um absurdo se eu marquei a consulta é pq estou precisando e outra pra marcar um pediatra presencial e mais de mês de espera ta pior que o sus isso prescisa ser resolvido eu pago esse plano não estou pedindo favor,https://www.reclameaqui.com.br//hapvida-saude/demora-e-nao-atendimento-de-consulta_WGJ37cXtxrNJzEie/,2022,8,25,237,34,3,3,60,FORTALEZA,CE
149142409,consultas,jaboatão dos guararapes - pe,2022-08-25,planos de saúde<->planos de saúde<->hapvida saúde<->dificuldade para agendamento de exames-consultas,respondida,o plano da minha filha era um individual no qual ela se consultava e tava fazendo algumas sessões de psicoterapia no entanto o pai dela começou a trabalhar e pois ela no plano empresarial junto com ele dai int eu falei com uma atendente da hapvida perguntando se eu poderia passar as consultas do plano dela individual para o plano novo o empresarial que é junto com o pai a mesma me informou que sim que eu poderia marcar as consultas nele porém o plano dela foi cancelado antes de eu remarcar as consultas e desde o dia desse mês eu tou tentando remarcar as consultas da minha filha pra ela continuar a terapia e não consigo hoje falei com um atendente e o mesmo me informou que ele não tem como marcar e que eu teria que fazer todo um processo novamente de passar por pediatra e por outra triagem pra poder marcar a terapia dela e uma consulta com a neuropediatra que seria amanha tbm não conseguir marcar pois ele disse q não tinha comomarcar também e quando foi verificar no sistema me informou um endereço de fortaleza mas só que eu moro em pernambuco só estando de palhaçada com a minha cara,https://www.reclameaqui.com.br//hapvida-saude/consultas_IuuWFQmm9calL033/,2022,8,25,237,34,3,3,60,JABOATÃO DOS GUARARAPES,PE
149142819,demora para marcação de psicólogo,goiânia - go,2022-08-25,hapvida saúde<->não encontrei meu problema<->rede de atendimento<->dificuldade para agendamento de exames-consultas,resolvido,já faz mais ou menos uns dois meses que passei pela triagem para continuar a marcação do psicólogo e todas as vezes que ligo para marcar as sessões mesmo os atendentes falam que as agendas dos psicólogos estão em atualização é uma demora muito grande e já fazem dois meses isso é muito falho pois muitas pessoas precisam de ajuda e tem toda essa burocracia e demora,https://www.reclameaqui.com.br//hapvida-saude/demora-para-marcacao-de-psicologo_vdZf_5l7Ez_dlIP2/,2022,8,25,237,34,3,3,60,GOIÂNIA,GO
149143111,o plano hapvida está pior que sus.,mata de são joão - ba,2022-08-25,qualidade do serviço prestado<->planos de saúde<->rede de atendimento<->hapvida saúde,respondida,agente precisa de atendimento simples e não tem atendimento precisei de atendimento de cardiologista e não tem minha cidade preciso realizar exame moro em imbassai e eles só médicos em salvador pq serve pagar um plano e na hora não tem atendimentoassim fica difícil,https://www.reclameaqui.com.br//hapvida-saude/o-plano-hapvida-esta-pior-que-sus_Qz8f9H_4V2E5AbHY/,2022,8,25,237,34,3,3,60,MATA DE SÃO JOÃO,BA
149147393,falta de atendimento,manaus - am,2022-08-25,plano<->planos de saúde<->mau atendimento do prestador de serviço<->hapvida saúde,resolvido,mais uma vez venho aqui deixar minha insatisfação com esse plano sinceramente a hapvida já foi boa meu filho tá indo pra meses com um problema no joelho não anda não vai a escola e sente dores constante já perdi a conta de quantas vezes já tentei entrar em contato com a hapvida e nada e resolvido já fui médicos diferentes já fui na emergência já tentei entrar em contato com o call center já tentei entrar em contato com o sac mais ninguém me ajuda passei quase mês pra conseguir a liberação de uma ressonância magnética e quando finalmente consegui a hapvida não tem médico pra atender a criança que precisa ser avaliada pra uma possível cirugia liguei pro call center e me disseram que qualquer ortopedista poderia atender ele depois de mês esperando a bendita consulta já que nunca tem vaga pra consulta hj o médico que me atendeu disse que não poderia atender ele pq ele não atende crianças então cadê o médico especialista em crianças não têm no site nem nos dá a opção do ortopedista pediatrico aí vc vai perguntar na recepção das clínicas e eles dizem que não tem que a gente tem que ficar ligando pro call center pra saber quando sabe se lá deus vai aparecer um ortopedista pediatrico que descaso meu filho tá sofrendo a meses meses que eu pago um plano de saúde pra situação do meu filho não ser resolvido meses de insatisfação meses de estressedeixo aqui minha extrema insatisfação e dizer que eu não recomendo a hapvida pra ninguém antes ir no público que vc vai ser atendido primeiro que na hapvida,https://www.reclameaqui.com.br//hapvida-saude/falta-de-atendimento_m5V1YcIlnckHGIk3/,2022,8,25,237,34,3,3,60,MANAUS,AM
149120127,falta de atendimento,salvador - ba,2022-08-25,plano<->planos de saúde<->hapvida saúde<->dificuldade para agendamento de exames-consultas,nao respondida,estou indgnada com a falta de atendimento na rede hapvida consulta para ortopedista neuropediatra entre outros ficamos mais de meses para conseguir marcar sendo que pagamos caro pelo plano de saude e quando precisamos não tem preciso marcar fisiatra e eles só informam o numero de uma clinica que não atende criança sendo que estão cientes disso ai geram protocolo de dias uteis para ganhar tempo as clinicas só andam lotadas principlamente a pediatria a neuropediatria só anda com agenda em atualização isso é um absurdo não vejo a hora de poder cancelar por que a cada dia que passa piora mais o atendimento,https://www.reclameaqui.com.br//hapvida-saude/falta-de-atendimento_pRuMN-36GsQRBxwN/,2022,8,25,237,34,3,3,60,SALVADOR,BA
149131863,não consigo marcar terapia ocupacional e fonoaudiologo infantil,paulista - pe,2022-08-25,planos de saúde<->planos de saúde<->hapvida saúde<->dificuldade para agendamento de exames-consultas,em replica,estou tentando marcar a meses terapia ocupacional para o meu filho de anos que precisa urgentimente do laudo de autismo mas o neuro necessita de um parecer tambem da terapia ocupacional e não consigo de jeito nenhum já foi autorizado a senha para a unidade da boavista isso quer dizer que ja vou pagar mas não consigoele tambem ja fazia acompanhamento fonoaudiologo com a dra geane em olinda foram autorizadas sessões quando ele ia fazer a sessão não consegui chegar na unidade pois os arredores estavam alagados naquelas fortes chuvas em pernambuco a consulta foi cancelada e não remarcaram ou deram uma posiçãosimplesmente cancelaram e desde então não consigo marcar isso ja fazem meses isso é um absurdo detalhe ja foi me cobrado as sessoespreciso de uma resposta pois a fono tambem é um dos requisitos do neuro para o diagnostico do autismo,https://www.reclameaqui.com.br//hapvida-saude/nao-consigo-marcar-terapia-ocupacional-e-fonoaudiologo-infantil_vhP67PiEBB5Wazr3/,2022,8,25,237,34,3,3,60,PAULISTA,PE
149118861,especialista em fertilidade,recife - pe,2022-08-25,planos de saúde<->planos de saúde<->hapvida saúde<->dificuldade para agendamento de exames-consultas,em replica,entrei em contato com o hapvida para pedir marcação de um especialista em reprodução humana ou infertilidade estou com anos e tendo dificuldade para engravidar a algum tempo desde que perdi um bebê os médicos só pedem exames simples e não resolvem liguei no sac porém não tem opção dessa especialidade para marcar a única coisa que quero é um atendimento digno pq pelo que pago todo mês acredito que o hapvida poderia evitar tantos transtornos dando opções para os clientes poderem ter seus atendimentos sem ter que reclamar pra conseguir,https://www.reclameaqui.com.br//hapvida-saude/especialista-em-fertilidade_oYKFW9-d6X_Dcbje/,2022,8,25,237,34,3,3,60,RECIFE,PE
149093325,atendente pelo telefone faz descaso,olinda - pe,2022-08-25,problemas com o atendimento<->canais de atendimento<->mau atendimento<->hapvida saúde,respondida,mesmo explicando que fazem anos q tento a gestação que tenho gravidez de risco e que devo ser atendida com urgência pro prénatal era pra leticia ser capacitada de tentar entender a dor do outro porque trabalhar numa área onde meche com o psicológico da mulher onde eu informo a ela que a qualquer momento posso perder mais uma vez o bebê parece q ela ja escuta tanto isso que virou um robô e suas palavras mostram q realmente n tem o que fazer que so na próxima semana mesmo senhora não é possível que o hapvida deixe eu perder mais um filho por falta de preparação quero resolver isso da melhor maneira,https://www.reclameaqui.com.br//hapvida-saude/atendente-pelo-telefone-faz-descaso_NDupu_zoMIZT8Ih8/,2022,8,25,237,34,3,3,60,OLINDA,PE
149115765,cancelamento do plano de saúde,aracaju - se,2022-08-25,planos de saúde<->mau atendimento<->planos de saúde<->hapvida saúde,nao respondida,desde do mês de julho tento fazer imprimir o boleto plano da minha filha e não consigo hoje dia de agosto depois de várias tentativasfui informada que o plano foi cancelado não houve nenhum contato da empresanenhuma mensagem sms emailcomo assim sem aviso prévio posso perder a carência do plano por erro do prestador do serviço precisa de uma resposta,https://www.reclameaqui.com.br//hapvida-saude/cancelamento-do-plano-de-saude_TFbfa7sezkBUGldb/,2022,8,25,237,34,3,3,60,ARACAJU,SE
149085599,boleto não consta valor pago,camaçari - ba,2022-08-25,plano<->planos de saúde<->hapvida saúde,respondida,vou fazer essa reclamação para comprovar de que eu realizei o pagamento do meu boleto e até o momento a empresa não constou como valor pago o pagamento foi realizado dia e até o momento consta como se eu estivesse devendopara piorar não consigo atendimento para solicitar informaçõesreclamação ficará caracterizada como prova de que sim eu paguei,https://www.reclameaqui.com.br//hapvida-saude/boleto-nao-consta-valor-pago_h4N73QjvwFMNzJ6_/,2022,8,25,237,34,3,3,60,CAMAÇARI,BA
149086705,dificuldade para agendar consulta,mossoró - rn,2022-08-25,planos de saúde<->planos de saúde<->hapvida saúde<->dificuldade para agendamento de exames-consultas,resolvido,a ideia de um aplicativo deveria ser pra facilitaragilizar a vida do cliente porém o que acontece é totalmente o contráriobommais uma vez estou precisando de uma consulta nutricionista pediátrica e não aparece opção abri um chamado e nada de entrarem em contato só recebi email segue em anexoo atendimento é pro meu filho de meses que iniciou a introdução alimentar e estou precisando urgente de orientação,https://www.reclameaqui.com.br//hapvida-saude/dificuldade-para-agendar-consulta_-wt1auHGSEiRAUs6/,2022,8,25,237,34,3,3,60,MOSSORÓ,RN
149118715,marcação de consulta,fortaleza - ce,2022-08-25,planos de saúde<->planos de saúde<->hapvida saúde<->dificuldade para agendamento de exames-consultas,resolvido,boa tarde gostaria de ajuda na marcação de consulta para um médico específico visto que não consigo pelo site e nem telefone agradeço a atenção e aguardo retorno,https://www.reclameaqui.com.br//hapvida-saude/marcacao-de-consulta_19mOtfPpiPPUAGH4/,2022,8,25,237,34,3,3,60,FORTALEZA,CE
149090907,assinatura forjada e autista prejudicado.,joão pessoa - pb,2022-08-25,mau atendimento do prestador de serviço<->planos de saúde<->rede de atendimento<->hapvida saúde,nao respondida,meu filho fazia acompanhamento de tea e faltou alguns dias porque estava resfriado e com coriza e quando melhorou não pode retornar porque segundo a atendente eu tinha o conhecimento que precisava justificar faltas e que assinei um termo com as condições informei a ela que não tinha essa informação e não sabia que precisava justificar por ser algo particular justificaria sem problema caso soubessepedi para ver o documento que falaram que eu assinei e me pediram para ir na clínica que só assim poderiam me mostrar quando cheguei la depois de algum tempo procurando o documento a atendente me mostra a folha com os termos que devem ser seguidos com uma assinatura que não era minha mostrei minha identidade com a minha assinatura falei com um rapaz chamado eugênio responsável no dia que disse que ia me retorna naquela mesma semana e tentar colocar o meu filho no atendimento novamente e isso não foi feito faz mais de um mês que espero ele entrar em contatomeu filho está sem as terapias por um erro do hapvida e uma assinatura falsa que não é minha,https://www.reclameaqui.com.br//hapvida-saude/assinatura-forjada-e-autista-prejudicado_K9-CEnmICdqgKWxa/,2022,8,25,237,34,3,3,60,JOÃO PESSOA,PB
149091961,reembolso que nunca chega !!! 3 meses e nada,gravatá - pe,2022-08-25,plano<->planos de saúde<->hapvida saúde<->reembolso de consulta-exame,nao respondida,venho por este email informar sobre a situação que ainda não foi resolvida sobre reembolso de exames laboratoriais no valor de r segue protocolos requisitados junto ao sac contato e também na ouvidoria contato inicio das tratativas contato protocolo atendente gil contato protocolo atendente sara atendente sara contato protocolo contato protocolo atendente gabriela contato protocolo atendente daniel prazo á dias contato protocolo atendente nayara ouvidoria contato protocolo atendente ligia atendente tiago contato protocolo atendente rayane prazo dias contatto protocolo atendente natalia contato protocolo atendente paula informou para aguardar não teria prazo concreto para a soluçãocomo informado acima tentativas de contato para tentar uma solução e só recebi mensagens de sms informando para olhar no email onde no mesmo não teria nenhuma resposta gostaria de externar minha insatisfação para tentarem resolver um problema simples,https://www.reclameaqui.com.br//hapvida-saude/reembolso-que-nunca-chega-3-meses-e-nada_K0qjM5-XjUT6Y2Qa/,2022,8,25,237,34,3,3,60,GRAVATÁ,PE
149091973,receita de antibiótico sem assinatura digital,recife - pe,2022-08-25,problemas com o atendimento<->qualidade do serviço prestado<->equipe de atendimento<->hapvida saúde,respondida,paciente de anos recebe prescrição de antibiótico por dias teleconsulta e na hora da compra da medicação somos informados pela atendente de farmácia que a receita não vale nada por não estar assinada digitalmente tentativas de atendimento via sac chat tentativa de atendimento via ouvidoria com protocolos e agora irei repetir a teleconsulta se quiser que minha filha seja atendida em sua necessidade,https://www.reclameaqui.com.br//hapvida-saude/receita-de-antibiotico-sem-assinatura-digital_Lw-i_OQx6qaco7HV/,2022,8,25,237,34,3,3,60,RECIFE,PE
149092457,cancelamento,ribeirão preto - sp,2022-08-25,cobrança indevida<->plano<->não encontrei meu problema<->hapvida saúde,em replica,faz três meses que cancelei o plano odontológico quando ainda era são francisco odontológico e ainda estão me cobrando já abri chamado várias vezes enviei documentos necessários para reembolso e ainda não obtive o dinheiro na conta e pra ajudar continuam me cobrando na conta de luz me sentido editado pelo reclame aqui,https://www.reclameaqui.com.br//hapvida-saude/cancelamento_84HoqUcDaR4t80s2/,2022,8,25,237,34,3,3,60,RIBEIRÃO PRETO,SP
149095845,mancha de ácido,recife - pe,2022-08-25,exames lab e imagens<->qualidade do serviço prestado<->exames lab. e imagem<->hapvida saúde,nao respondida,olá bom dia minha reclamação e que faço um procedimento de seringomas com ácido com o dermatologista joselmo esse mês questionei sobre um pequeno melasma que apareceu da minha bochecha e a pomada que ele passou não vi o resultado no momento que ele estava colocando ácido no seringoma aí ele foi e colocou o ácido na minha melasma que resultou em uma mancha pior do que o melasma que estava quero saber da empresa hapvida como fico a mancha está escura que nem maquiagem cobre quero uma resposta,https://www.reclameaqui.com.br//hapvida-saude/mancha-de-acido_JP73deqJhcw3opD3/,2022,8,25,237,34,3,3,60,RECIFE,PE
149096021,não há contato telefônico em brasília,domingos martins - es,2022-08-25,dificuldade de contato com o sac<->equipe de atendimento<->não encontrei meu problema<->hapvida saúde,respondida,pq não consigo um número de telefone onde eu possa ligar para adquirir o plano se nem pra vender o plano vcs tem atendimento telefônico fiquei imaginando em uma situação de necessidade como eu poderia entrar em contato com vcs não é mesmo,https://www.reclameaqui.com.br//hapvida-saude/nao-ha-contato-telefonico-em-brasilia_XPz2JeAtZNwU7LkI/,2022,8,25,237,34,3,3,60,DOMINGOS MARTINS,ES
149096217,sem atendimento - médico não apareceu,fortaleza - ce,2022-08-25,plano<->planos de saúde<->qualidade do serviço prestado<->hapvida saúde,resolvido,bom diadia passei mais de hora esperando atendimento do médico e não fui atendido ao retornar para recepção a atendente não sabe informar o que aconteceu com o médico um absurdo com os pacientes,https://www.reclameaqui.com.br//hapvida-saude/sem-atendimento-medico-nao-apareceu__mVBCUyCTBaPO2-E/,2022,8,25,237,34,3,3,60,FORTALEZA,CE
149099031,falta de respeito - teste alergico 15 subs,fortaleza - ce,2022-08-25,hapvida saúde<->planos de saúde<->rede de atendimento<->dificuldade para agendamento de exames-consultas,respondida,estou há muito tempo com minha filha em suspeita de aplv e não consigo marcar esse exame não tem no app site e quando vou no chat o operador me deixa sem resposta até o atendimento cair,https://www.reclameaqui.com.br//hapvida-saude/falta-de-respeito-teste-alergico-15-subs_ETpZSnsAP2lEiznO/,2022,8,25,237,34,3,3,60,FORTALEZA,CE
149099669,impossibilitada de marcar consulta | agenda em atualização,fortaleza - ce,2022-08-25,planos de saúde<->planos de saúde<->hapvida saúde<->dificuldade para agendamento de exames-consultas,resolvido,desde o início do mês tento marcar uma consulta de ginecologia e os médicos de meu interesse estão com agenda em atualização apesar de outros disponíveis preciso marcar com algum deles para inserção do diu todos os dias vou conferir a agenda e me deparo com essa situação,https://www.reclameaqui.com.br//hapvida-saude/impossibilitada-de-marcar-consulta-agenda-em-atualizacao_uLJzQyxAAzOXNkg0/,2022,8,25,237,34,3,3,60,FORTALEZA,CE
149100881,fatura,aracaju - se,2022-08-25,plano<->planos de saúde<->cobrança indevida<->hapvida saúde,respondida,fiz o pagamento do boleto dia fui olhar no aplicativo mostra que está em atraso estou precisando usar o plano alguém poderia me ajudar com isso,https://www.reclameaqui.com.br//hapvida-saude/fatura_2-8ZLWHkdMNo1Zm5/,2022,8,25,237,34,3,3,60,ARACAJU,SE
